platform,brand,product_count,total_daily_units_est,total_monthly_units_est,location,scraped_at
flipkart,totoy,1,20.4,612.0,,2026-03-22T12:58:38
flipkart,faizia,1,20.3,609.0,,2026-03-22T12:58:38
flipkart,FURNIMAX,1,20.2,606.0,,2026-03-22T12:58:38
flipkart,ZKU,1,20.0,600.0,,2026-03-22T12:58:38
flipkart,arisen,1,19.9,597.0,,2026-03-22T12:58:38
flipkart,United Colors of Benetton,2,19.8,594.0,,2026-03-22T12:58:38
flipkart,IMPERATIVE,1,19.7,591.0,,2026-03-22T12:58:38
flipkart,53 Arts,1,19.7,591.0,,2026-03-22T12:58:38
flipkart,RLS,2,19.7,591.0,,2026-03-22T12:58:38
flipkart,Nutrition Planet,1,19.7,591.0,,2026-03-22T12:58:38
flipkart,SS Art Land,1,19.7,591.0,,2026-03-22T12:58:38
flipkart,BEAUTY CLINIC,1,19.4,582.0,,2026-03-22T12:58:38
flipkart,Nonababy,2,19.4,582.0,,2026-03-22T12:58:38
flipkart,RECTITUDE,1,19.3,579.0,,2026-03-22T12:58:38
flipkart,VARIETY,1,19.1,573.0,,2026-03-22T12:58:38
flipkart,SWIFFIN,1,18.9,567.0,,2026-03-22T12:58:38
flipkart,Unnati times,1,18.9,567.0,,2026-03-22T12:58:38
flipkart,Aayatouch,3,18.9,567.0,,2026-03-22T12:58:38
flipkart,Bestlife,1,18.8,564.0,,2026-03-22T12:58:38
flipkart,sdt,1,18.8,564.0,,2026-03-22T12:58:38
flipkart,iso scoop nutrition,2,18.8,564.0,,2026-03-22T12:58:38
flipkart,Zarista Creation,1,18.8,564.0,,2026-03-22T12:58:38
flipkart,aadi,1,18.7,561.0,,2026-03-22T12:58:38
flipkart,BREEZE,1,18.7,561.0,,2026-03-22T12:58:38
flipkart,SWISS MILITARY,2,18.6,558.0,,2026-03-22T12:58:38
flipkart,Follihair New,1,18.6,558.0,,2026-03-22T12:58:38
flipkart,Vervita,1,18.6,558.0,,2026-03-22T12:58:38
flipkart,Morphy Richards,2,18.6,558.0,,2026-03-22T12:58:38
flipkart,Shopeleven,1,18.5,555.0,,2026-03-22T12:58:38
flipkart,Nuskhe By Paras,1,18.5,555.0,,2026-03-22T12:58:38
flipkart,LIVON,1,18.5,555.0,,2026-03-22T12:58:38
flipkart,mettaro,1,18.5,555.0,,2026-03-22T12:58:38
flipkart,BabyGo,1,18.4,552.0,,2026-03-22T12:58:38
flipkart,Jump Cuts,2,18.3,549.0,,2026-03-22T12:58:38
flipkart,TrendyZaar,1,18.1,543.0,,2026-03-22T12:58:38
flipkart,Kidsify,1,18.0,540.0,,2026-03-22T12:58:38
flipkart,FUNSKOOL,2,18.0,540.0,,2026-03-22T12:58:38
flipkart,AMION,1,18.0,540.0,,2026-03-22T12:58:38
flipkart,Myoz,1,17.9,537.0,,2026-03-22T12:58:38
flipkart,Amaze Shoppee,1,17.8,534.0,,2026-03-22T12:58:38
flipkart,Good Monk,1,17.8,534.0,,2026-03-22T12:58:38
flipkart,BOROSIL,1,17.8,534.0,,2026-03-22T12:58:38
flipkart,Tripole,1,17.7,531.0,,2026-03-22T12:58:38
flipkart,Horlicks Mother's Plus,1,17.6,528.0,,2026-03-22T12:58:38
flipkart,realme TechLife,2,17.5,525.0,,2026-03-22T12:58:38
flipkart,Dynamic Edge,1,17.5,525.0,,2026-03-22T12:58:38
flipkart,Cello,1,17.4,522.0,,2026-03-22T12:58:38
flipkart,Fashionate World,1,17.2,516.0,,2026-03-22T12:58:38
flipkart,LIMESTONE,1,17.2,516.0,,2026-03-22T12:58:38
flipkart,FURNIFINE,3,17.2,516.0,,2026-03-22T12:58:38
flipkart,AKS,1,17.1,513.0,,2026-03-22T12:58:38
flipkart,MODERN HEADOS,3,17.0,510.0,,2026-03-22T12:58:38
flipkart,BEAUTY DESIRE,1,16.9,507.0,,2026-03-22T12:58:38
flipkart,hevenq,1,16.9,507.0,,2026-03-22T12:58:38
flipkart,Bournvita,2,16.9,507.0,,2026-03-22T12:58:38
flipkart,COMPLAN,5,16.9,507.0,,2026-03-22T12:58:38
flipkart,Layasa,1,16.8,504.0,,2026-03-22T12:58:38
flipkart,Story@home,2,16.8,504.0,,2026-03-22T12:58:38
flipkart,CELLBELL,1,16.8,504.0,,2026-03-22T12:58:38
flipkart,Home Store India,1,16.7,501.0,,2026-03-22T12:58:38
flipkart,Conway,1,16.6,498.0,,2026-03-22T12:58:38
flipkart,Tetley,1,16.6,498.0,,2026-03-22T12:58:38
flipkart,Nestle Cerelac,1,16.6,498.0,,2026-03-22T12:58:38
flipkart,Kreyam's,1,16.4,492.0,,2026-03-22T12:58:38
flipkart,Voltas Beko by A Tata Product,2,16.4,492.0,,2026-03-22T12:58:38
flipkart,CELLO,1,16.4,492.0,,2026-03-22T12:58:38
flipkart,Beyond Appliances,1,16.3,489.0,,2026-03-22T12:58:38
flipkart,DR.GADGET,2,16.1,483.0,,2026-03-22T12:58:38
flipkart,SG,1,16.1,483.0,,2026-03-22T12:58:38
flipkart,nirmit,1,16.1,483.0,,2026-03-22T12:58:38
flipkart,BAJAJ,3,16.0,480.0,,2026-03-22T12:58:38
flipkart,Nature Aahar,2,16.0,480.0,,2026-03-22T12:58:38
flipkart,Glancing,1,16.0,480.0,,2026-03-22T12:58:38
flipkart,RASCO,1,15.9,477.0,,2026-03-22T12:58:38
flipkart,NGR FASHION,1,15.9,477.0,,2026-03-22T12:58:38
flipkart,WEIRVI,1,15.9,477.0,,2026-03-22T12:58:38
flipkart,Beauty Berry,1,15.8,474.0,,2026-03-22T12:58:38
flipkart,iBELL,1,15.7,471.0,,2026-03-22T12:58:38
flipkart,VITASTA,1,15.7,471.0,,2026-03-22T12:58:38
flipkart,Godrej,1,15.7,471.0,,2026-03-22T12:58:38
flipkart,CLOVERBYTE,1,15.6,468.0,,2026-03-22T12:58:38
flipkart,Faigy,1,15.5,465.0,,2026-03-22T12:58:38
flipkart,CrazyBuy,1,15.5,465.0,,2026-03-22T12:58:38
flipkart,NE Furniture,1,15.5,465.0,,2026-03-22T12:58:38
flipkart,Jmax,1,15.4,462.0,,2026-03-22T12:58:38
flipkart,Craft store,1,15.3,459.0,,2026-03-22T12:58:38
flipkart,K&K,1,15.3,459.0,,2026-03-22T12:58:38
flipkart,FEVICOL,1,15.2,456.0,,2026-03-22T12:58:38
flipkart,MAX,1,15.1,453.0,,2026-03-22T12:58:38
flipkart,DEXOLAC,1,15.1,453.0,,2026-03-22T12:58:38
flipkart,JRS TRADERS,1,15.1,453.0,,2026-03-22T12:58:38
flipkart,Flipkart Perfect Homes,1,15.1,453.0,,2026-03-22T12:58:38
flipkart,Morisons Baby Dreams,1,15.0,450.0,,2026-03-22T12:58:38
flipkart,Nakhru by national,1,14.7,441.0,,2026-03-22T12:58:38
flipkart,SPACEWOOD,1,14.7,441.0,,2026-03-22T12:58:38
flipkart,KAC,1,14.5,435.0,,2026-03-22T12:58:38
flipkart,Vilante,1,14.5,435.0,,2026-03-22T12:58:38
flipkart,SASSAFRAS,1,14.4,432.0,,2026-03-22T12:58:38
flipkart,Sugar Free D’Lite,2,14.4,432.0,,2026-03-22T12:58:38
flipkart,WAKTORO,1,14.4,432.0,,2026-03-22T12:58:38
flipkart,Home Tree,2,14.4,432.0,,2026-03-22T12:58:38
flipkart,BOZICA,1,14.4,432.0,,2026-03-22T12:58:38
flipkart,RENEWTRIA,1,14.3,429.0,,2026-03-22T12:58:38
flipkart,AK TOYS,1,14.3,429.0,,2026-03-22T12:58:38
flipkart,FROSTED COSMETIC,2,14.2,426.0,,2026-03-22T12:58:38
flipkart,HGT,1,14.2,426.0,,2026-03-22T12:58:38
flipkart,Fossilbeater,1,14.2,426.0,,2026-03-22T12:58:38
flipkart,BAJAJ by BAJAJ,1,14.2,426.0,,2026-03-22T12:58:38
flipkart,DropoutEngineer,1,14.2,426.0,,2026-03-22T12:58:38
flipkart,Kid's Charm,1,14.1,423.0,,2026-03-22T12:58:38
flipkart,Lucifer,2,14.1,423.0,,2026-03-22T12:58:38
flipkart,CRETO,1,14.1,423.0,,2026-03-22T12:58:38
flipkart,BHARAT HEALTH,1,14.0,420.0,,2026-03-22T12:58:38
flipkart,Monika Sports,1,13.9,417.0,,2026-03-22T12:58:38
flipkart,SYNCO,2,13.9,417.0,,2026-03-22T12:58:38
flipkart,Dolphin52,1,13.9,417.0,,2026-03-22T12:58:38
flipkart,Urban Jungle,1,13.9,417.0,,2026-03-22T12:58:38
flipkart,HDWAY AYURVEDA,2,13.9,417.0,,2026-03-22T12:58:38
flipkart,hpg traders,1,13.8,414.0,,2026-03-22T12:58:38
flipkart,County,1,13.8,414.0,,2026-03-22T12:58:38
flipkart,Dynamic Nutrition,1,13.7,411.0,,2026-03-22T12:58:38
flipkart,KriShyam,1,13.7,411.0,,2026-03-22T12:58:38
flipkart,jaisium,1,13.6,408.0,,2026-03-22T12:58:38
flipkart,HighFresh,1,13.6,408.0,,2026-03-22T12:58:38
flipkart,Big India Mart,1,13.6,408.0,,2026-03-22T12:58:38
flipkart,Ceasefire,1,13.5,405.0,,2026-03-22T12:58:38
flipkart,Jaipan,1,13.5,405.0,,2026-03-22T12:58:38
flipkart,PUMA,2,13.3,399.0,,2026-03-22T12:58:38
flipkart,Kiraro,1,13.3,399.0,,2026-03-22T12:58:38
flipkart,Aamango,1,13.3,399.0,,2026-03-22T12:58:38
flipkart,MSN,1,13.3,399.0,,2026-03-22T12:58:38
flipkart,CAPTAIN,1,13.2,396.0,,2026-03-22T12:58:38
flipkart,VW,1,13.2,396.0,,2026-03-22T12:58:38
flipkart,iVBOX,1,13.1,393.0,,2026-03-22T12:58:38
flipkart,Parachute Advansed,1,13.1,393.0,,2026-03-22T12:58:38
flipkart,jettik,1,13.1,393.0,,2026-03-22T12:58:38
flipkart,Ultimate Nutrition,1,13.1,393.0,,2026-03-22T12:58:38
flipkart,RSPOL,2,13.1,393.0,,2026-03-22T12:58:38
flipkart,NEEV ART,1,13.1,393.0,,2026-03-22T12:58:38
flipkart,BABYBEDS,1,13.0,390.0,,2026-03-22T12:58:38
flipkart,Tedstree,1,13.0,390.0,,2026-03-22T12:58:38
flipkart,lico,1,13.0,390.0,,2026-03-22T12:58:38
flipkart,zentech,1,12.9,387.0,,2026-03-22T12:58:38
flipkart,BN BALANCE NUTRITION,1,12.9,387.0,,2026-03-22T12:58:38
flipkart,Exciting Lives,1,12.8,384.0,,2026-03-22T12:58:38
flipkart,BARE ANATOMY,1,12.7,381.0,,2026-03-22T12:58:38
flipkart,JUGULAR,1,12.6,378.0,,2026-03-22T12:58:38
flipkart,Xtoon,1,12.6,378.0,,2026-03-22T12:58:38
flipkart,Bolas,1,12.6,378.0,,2026-03-22T12:58:38
flipkart,Dabur,2,12.5,375.0,,2026-03-22T12:58:38
flipkart,MY HOME,1,12.5,375.0,,2026-03-22T12:58:38
flipkart,SARFY,2,12.5,375.0,,2026-03-22T12:58:38
flipkart,HRX by Hrithik Roshan,1,12.4,372.0,,2026-03-22T12:58:38
flipkart,Fravy,1,12.4,372.0,,2026-03-22T12:58:38
flipkart,LEGO,2,12.4,372.0,,2026-03-22T12:58:38
flipkart,HASTHIP,1,12.4,372.0,,2026-03-22T12:58:38
flipkart,Longway,1,12.3,369.0,,2026-03-22T12:58:38
flipkart,41 foods,1,12.1,363.0,,2026-03-22T12:58:38
flipkart,Flamebird,2,12.1,363.0,,2026-03-22T12:58:38
flipkart,VALKO FASHION,1,12.0,360.0,,2026-03-22T12:58:38
flipkart,FOOT TRENDS,1,12.0,360.0,,2026-03-22T12:58:38
flipkart,JBI,1,12.0,360.0,,2026-03-22T12:58:38
flipkart,Dettol,1,12.0,360.0,,2026-03-22T12:58:38
flipkart,TWITON,1,11.9,357.0,,2026-03-22T12:58:38
flipkart,saipro,1,11.8,354.0,,2026-03-22T12:58:38
flipkart,Zain Sports,1,11.8,354.0,,2026-03-22T12:58:38
flipkart,Kaka Kidsway,1,11.8,354.0,,2026-03-22T12:58:38
flipkart,Goyal's,1,11.8,354.0,,2026-03-22T12:58:38
flipkart,Miss & Chief,1,11.8,354.0,,2026-03-22T12:58:38
flipkart,Furniture Cafe,1,11.8,354.0,,2026-03-22T12:58:38
flipkart,DUROKING,1,11.8,354.0,,2026-03-22T12:58:38
flipkart,Adnate,1,11.7,351.0,,2026-03-22T12:58:38
flipkart,LWF,1,11.7,351.0,,2026-03-22T12:58:38
flipkart,ADW CRAFT'S,1,11.7,351.0,,2026-03-22T12:58:38
flipkart,Nutraj,1,11.6,348.0,,2026-03-22T12:58:38
flipkart,The Cheeky Kidzz,1,11.6,348.0,,2026-03-22T12:58:38
flipkart,Kitchen Strongg,1,11.5,345.0,,2026-03-22T12:58:38
flipkart,Shifa Enterprises,1,11.5,345.0,,2026-03-22T12:58:38
flipkart,mattel GAMES,1,11.5,345.0,,2026-03-22T12:58:38
flipkart,Homemet,1,11.4,342.0,,2026-03-22T12:58:38
flipkart,Wipro,2,11.4,342.0,,2026-03-22T12:58:38
flipkart,ART PAVILION,1,11.4,342.0,,2026-03-22T12:58:38
flipkart,Get Healthy,1,11.3,339.0,,2026-03-22T12:58:38
flipkart,Emergers Chess Academy,1,11.2,336.0,,2026-03-22T12:58:38
flipkart,MINARA,1,11.1,333.0,,2026-03-22T12:58:38
flipkart,Buyer Choice,1,11.0,330.0,,2026-03-22T12:58:38
flipkart,FURNEASER,2,11.0,330.0,,2026-03-22T12:58:38
flipkart,CANTABIL,1,10.9,327.0,,2026-03-22T12:58:38
flipkart,FEXMON,1,10.9,327.0,,2026-03-22T12:58:38
flipkart,REMICH,1,10.8,324.0,,2026-03-22T12:58:38
flipkart,Home Delight,1,10.8,324.0,,2026-03-22T12:58:38
flipkart,3M,1,10.8,324.0,,2026-03-22T12:58:38
flipkart,BIODERMA,1,10.6,318.0,,2026-03-22T12:58:38
flipkart,JOHNSON'S BABY,1,10.6,318.0,,2026-03-22T12:58:38
flipkart,Mother Sparsh,1,10.5,315.0,,2026-03-22T12:58:38
flipkart,RAMB,1,10.5,315.0,,2026-03-22T12:58:38
flipkart,YUGNUTS,1,10.4,312.0,,2026-03-22T12:58:38
flipkart,MILTON,1,10.4,312.0,,2026-03-22T12:58:38
flipkart,VISHAL TREND,2,10.4,312.0,,2026-03-22T12:58:38
flipkart,MS MODSTYLE,1,10.3,309.0,,2026-03-22T12:58:38
flipkart,SHOHETH,1,10.2,306.0,,2026-03-22T12:58:38
flipkart,house of common,1,10.2,306.0,,2026-03-22T12:58:38
flipkart,Swarambh,1,10.1,303.0,,2026-03-22T12:58:38
flipkart,OZONE,1,10.1,303.0,,2026-03-22T12:58:38
flipkart,STARX,1,10.1,303.0,,2026-03-22T12:58:38
flipkart,STORESHINE,1,10.1,303.0,,2026-03-22T12:58:38
flipkart,Hiran,2,10.1,303.0,,2026-03-22T12:58:38
flipkart,INDIWARRIOR,1,10.1,303.0,,2026-03-22T12:58:38
flipkart,Shyam Creation,1,10.1,303.0,,2026-03-22T12:58:38
flipkart,Bekner,1,10.1,303.0,,2026-03-22T12:58:38
flipkart,Ananya Sports,1,10.0,300.0,,2026-03-22T12:58:38
flipkart,ArrowMax,2,10.0,300.0,,2026-03-22T12:58:38
flipkart,VEERAH-TASTE MATTERS,1,10.0,300.0,,2026-03-22T12:58:38
flipkart,M.B Enterprise,2,10.0,300.0,,2026-03-22T12:58:38
flipkart,AJDK MART,1,9.9,297.0,,2026-03-22T12:58:38
flipkart,OYTRA,1,9.8,294.0,,2026-03-22T12:58:38
flipkart,IMPOWER,1,9.7,291.0,,2026-03-22T12:58:38
flipkart,Imagimake,1,9.7,291.0,,2026-03-22T12:58:38
flipkart,Threptin,1,9.6,288.0,,2026-03-22T12:58:38
flipkart,Kuchipoo,1,9.5,285.0,,2026-03-22T12:58:38
flipkart,Navkar,1,9.5,285.0,,2026-03-22T12:58:38
flipkart,R for Rabbit,1,9.4,282.0,,2026-03-22T12:58:38
flipkart,METRONAUT By Flipkart,1,9.3,279.0,,2026-03-22T12:58:38
flipkart,Kokailkitchen,1,9.3,279.0,,2026-03-22T12:58:38
flipkart,HARIYAM,1,9.3,279.0,,2026-03-22T12:58:38
flipkart,NOVEL,2,9.3,279.0,,2026-03-22T12:58:38
flipkart,Eco Shopee,1,9.3,279.0,,2026-03-22T12:58:38
flipkart,SKYFA FASHION,1,9.3,279.0,,2026-03-22T12:58:38
flipkart,Learn With Fun,1,9.3,279.0,,2026-03-22T12:58:38
flipkart,Swati,1,9.2,276.0,,2026-03-22T12:58:38
flipkart,classicbusiness,1,9.2,276.0,,2026-03-22T12:58:38
flipkart,Maadurga ayurved bhander,1,9.2,276.0,,2026-03-22T12:58:38
flipkart,Ayesha Fashion,1,9.1,273.0,,2026-03-22T12:58:38
flipkart,XALVIREX,1,9.1,273.0,,2026-03-22T12:58:38
flipkart,Air Fly,1,9.1,273.0,,2026-03-22T12:58:38
flipkart,Cetaphil,1,8.9,267.0,,2026-03-22T12:58:38
flipkart,POUR HOME,2,8.9,267.0,,2026-03-22T12:58:38
flipkart,CyberSupreme,1,8.9,267.0,,2026-03-22T12:58:38
flipkart,BIG ROCK NUTRITION,1,8.9,267.0,,2026-03-22T12:58:38
flipkart,HERSHEY'S,1,8.8,264.0,,2026-03-22T12:58:38
flipkart,HEER,1,8.8,264.0,,2026-03-22T12:58:38
flipkart,CREEVA,1,8.8,264.0,,2026-03-22T12:58:38
flipkart,vstylehunt,1,8.6,258.0,,2026-03-22T12:58:38
flipkart,YASHNET,1,8.6,258.0,,2026-03-22T12:58:38
flipkart,Bestway,1,8.6,258.0,,2026-03-22T12:58:38
flipkart,kittu,1,8.6,258.0,,2026-03-22T12:58:38
flipkart,FABER-CASTELL,1,8.6,258.0,,2026-03-22T12:58:38
flipkart,Rakso,1,8.5,255.0,,2026-03-22T12:58:38
flipkart,KIdbea,1,8.5,255.0,,2026-03-22T12:58:38
flipkart,Vadhavan,1,8.5,255.0,,2026-03-22T12:58:38
flipkart,Livguard,1,8.4,252.0,,2026-03-22T12:58:38
flipkart,mCaffeine,1,8.4,252.0,,2026-03-22T12:58:38
flipkart,Jaspo,2,8.4,252.0,,2026-03-22T12:58:38
flipkart,HH WOOD AND CRAFTS,2,8.4,252.0,,2026-03-22T12:58:38
flipkart,Raymond Home,2,8.4,252.0,,2026-03-22T12:58:38
flipkart,KVVTRADES,1,8.4,252.0,,2026-03-22T12:58:38
flipkart,KURRY HOME FURNISHING,1,8.3,249.0,,2026-03-22T12:58:38
flipkart,Devta,2,8.3,249.0,,2026-03-22T12:58:38
flipkart,The Indian Garage Co.,1,8.2,246.0,,2026-03-22T12:58:38
flipkart,kickmixsports,1,8.2,246.0,,2026-03-22T12:58:38
flipkart,TATA 1mg,1,8.2,246.0,,2026-03-22T12:58:38
flipkart,Krishna's Herbal & Ayurveda,2,8.2,246.0,,2026-03-22T12:58:38
flipkart,Pinkwhale,1,8.2,246.0,,2026-03-22T12:58:38
flipkart,Definite,1,8.2,246.0,,2026-03-22T12:58:38
flipkart,CHIZO,1,8.1,243.0,,2026-03-22T12:58:38
flipkart,Veet,1,8.1,243.0,,2026-03-22T12:58:38
flipkart,JaipurCrafts,1,8.1,243.0,,2026-03-22T12:58:38
flipkart,mama luv mee,1,8.0,240.0,,2026-03-22T12:58:38
flipkart,A G Enterprises,1,8.0,240.0,,2026-03-22T12:58:38
flipkart,Qroof,1,8.0,240.0,,2026-03-22T12:58:38
flipkart,Dr Vitasta,1,7.9,237.0,,2026-03-22T12:58:38
flipkart,xelix,1,7.9,237.0,,2026-03-22T12:58:38
flipkart,DOVE,1,7.8,234.0,,2026-03-22T12:58:38
flipkart,HONOR YOUR HOME,1,7.8,234.0,,2026-03-22T12:58:38
flipkart,Tazky,1,7.8,234.0,,2026-03-22T12:58:38
flipkart,PALAK,2,7.8,234.0,,2026-03-22T12:58:38
flipkart,Jetrive,1,7.8,234.0,,2026-03-22T12:58:38
flipkart,Tuloo,1,7.7,231.0,,2026-03-22T12:58:38
flipkart,MIVAAN,1,7.7,231.0,,2026-03-22T12:58:38
flipkart,Skyberg,2,7.7,231.0,,2026-03-22T12:58:38
flipkart,Ekjot,1,7.7,231.0,,2026-03-22T12:58:38
flipkart,ANVIT,1,7.7,231.0,,2026-03-22T12:58:38
flipkart,FreshoCartz,1,7.6,228.0,,2026-03-22T12:58:38
flipkart,Jaydison,1,7.6,228.0,,2026-03-22T12:58:38
flipkart,classiconline,1,7.6,228.0,,2026-03-22T12:58:38
flipkart,OFFYX by Offyx,1,7.5,225.0,,2026-03-22T12:58:38
flipkart,Goyoku,1,7.5,225.0,,2026-03-22T12:58:38
flipkart,Star X nutrition,1,7.5,225.0,,2026-03-22T12:58:38
flipkart,Daikin,1,7.5,225.0,,2026-03-22T12:58:38
flipkart,HUSH PUPPIES,1,7.4,222.0,,2026-03-22T12:58:38
flipkart,RK EMPIRE,1,7.3,219.0,,2026-03-22T12:58:38
flipkart,Teknova,1,7.3,219.0,,2026-03-22T12:58:38
flipkart,LETGO,1,7.3,219.0,,2026-03-22T12:58:38
flipkart,MRHERB,1,7.3,219.0,,2026-03-22T12:58:38
flipkart,Saffola,1,7.3,219.0,,2026-03-22T12:58:38
flipkart,YUGSALES,1,7.3,219.0,,2026-03-22T12:58:38
flipkart,Health Tone,1,7.3,219.0,,2026-03-22T12:58:38
flipkart,Pandaoriginals,1,7.3,219.0,,2026-03-22T12:58:38
flipkart,PHILIPS by PHILIPS,1,7.3,219.0,,2026-03-22T12:58:38
flipkart,Beautiflame,1,7.2,216.0,,2026-03-22T12:58:38
flipkart,BBETTER,2,7.2,216.0,,2026-03-22T12:58:38
flipkart,Voltegic,2,7.1,213.0,,2026-03-22T12:58:38
flipkart,Krasava,2,7.1,213.0,,2026-03-22T12:58:38
flipkart,TENGOZ,1,7.1,213.0,,2026-03-22T12:58:38
flipkart,Green Home,1,7.1,213.0,,2026-03-22T12:58:38
flipkart,UP health,2,7.0,210.0,,2026-03-22T12:58:38
flipkart,SYGA,1,6.9,207.0,,2026-03-22T12:58:38
flipkart,GATHA SALES,1,6.8,204.0,,2026-03-22T12:58:38
flipkart,Gold Farms,1,6.8,204.0,,2026-03-22T12:58:38
flipkart,SPYDER HOME DECORE,1,6.8,204.0,,2026-03-22T12:58:38
flipkart,DEAGAN,1,6.7,201.0,,2026-03-22T12:58:38
flipkart,Savlon,1,6.7,201.0,,2026-03-22T12:58:38
flipkart,NutriPro,1,6.6,198.0,,2026-03-22T12:58:38
flipkart,Stysol by Stysol,1,6.6,198.0,,2026-03-22T12:58:38
flipkart,Metrobed,1,6.6,198.0,,2026-03-22T12:58:38
flipkart,Webby,2,6.5,195.0,,2026-03-22T12:58:38
flipkart,Agistar,1,6.4,192.0,,2026-03-22T12:58:38
flipkart,Expleasia,1,6.4,192.0,,2026-03-22T12:58:38
flipkart,OZiva,1,6.4,192.0,,2026-03-22T12:58:38
flipkart,Dheeraj Creation,1,6.3,189.0,,2026-03-22T12:58:38
flipkart,Mataiva,1,6.2,186.0,,2026-03-22T12:58:38
flipkart,MAIZO,1,6.2,186.0,,2026-03-22T12:58:38
flipkart,Let's Try,1,6.2,186.0,,2026-03-22T12:58:38
flipkart,Remang,1,6.2,186.0,,2026-03-22T12:58:38
flipkart,ZIVINI,1,6.2,186.0,,2026-03-22T12:58:38
flipkart,Batricher,1,6.2,186.0,,2026-03-22T12:58:38
flipkart,VEMOLI,1,6.1,183.0,,2026-03-22T12:58:38
flipkart,ORWEST,1,6.1,183.0,,2026-03-22T12:58:38
flipkart,JMD Creation,1,6.1,183.0,,2026-03-22T12:58:38
flipkart,KENT,1,6.0,180.0,,2026-03-22T12:58:38
flipkart,HF,1,6.0,180.0,,2026-03-22T12:58:38
flipkart,Mypro Sport Nutrition,1,6.0,180.0,,2026-03-22T12:58:38
flipkart,Clapjoy,1,5.9,177.0,,2026-03-22T12:58:38
flipkart,Worldwood,1,5.9,177.0,,2026-03-22T12:58:38
flipkart,banira,1,5.9,177.0,,2026-03-22T12:58:38
flipkart,skyunion,1,5.8,174.0,,2026-03-22T12:58:38
flipkart,AlleyGlam,1,5.8,174.0,,2026-03-22T12:58:38
flipkart,CPM,1,5.8,174.0,,2026-03-22T12:58:38
flipkart,Chigy Wooh,1,5.8,174.0,,2026-03-22T12:58:38
flipkart,TrocShop,1,5.8,174.0,,2026-03-22T12:58:38
flipkart,TJIKKO,1,5.8,174.0,,2026-03-22T12:58:38
flipkart,Vinex,1,5.7,171.0,,2026-03-22T12:58:38
flipkart,Millionminds,1,5.7,171.0,,2026-03-22T12:58:38
flipkart,Softovac,1,5.7,171.0,,2026-03-22T12:58:38
flipkart,A R ENTERPRISES,1,5.7,171.0,,2026-03-22T12:58:38
flipkart,Balaji Crafts,1,5.6,168.0,,2026-03-22T12:58:38
flipkart,KidBee,1,5.5,165.0,,2026-03-22T12:58:38
flipkart,Dr.Satnam's Arogyam Ayurveda,1,5.5,165.0,,2026-03-22T12:58:38
flipkart,Hindware,1,5.5,165.0,,2026-03-22T12:58:38
flipkart,U.S. POLO ASSN.,1,5.4,162.0,,2026-03-22T12:58:38
flipkart,Flipkart SmartBuy by Flipkart SmartBuy,1,5.4,162.0,,2026-03-22T12:58:38
flipkart,KCR,1,5.4,162.0,,2026-03-22T12:58:38
flipkart,PCT,1,5.4,162.0,,2026-03-22T12:58:38
flipkart,BULI-WEAR,1,5.4,162.0,,2026-03-22T12:58:38
flipkart,ANALOGUE,1,5.4,162.0,,2026-03-22T12:58:38
flipkart,GrowFun,1,5.4,162.0,,2026-03-22T12:58:38
flipkart,Deal Hub,1,5.3,159.0,,2026-03-22T12:58:38
flipkart,Skylofts,1,5.3,159.0,,2026-03-22T12:58:38
flipkart,SPHINIX,1,5.2,156.0,,2026-03-22T12:58:38
flipkart,ME Stores,1,5.2,156.0,,2026-03-22T12:58:38
flipkart,BELOWCLUB,1,5.2,156.0,,2026-03-22T12:58:38
flipkart,Plum,1,5.2,156.0,,2026-03-22T12:58:38
flipkart,WOMS,1,5.2,156.0,,2026-03-22T12:58:38
flipkart,Health Ok,1,5.2,156.0,,2026-03-22T12:58:38
flipkart,Lekia,1,5.2,156.0,,2026-03-22T12:58:38
flipkart,Preethi,1,5.2,156.0,,2026-03-22T12:58:38
flipkart,DiaCia,1,5.2,156.0,,2026-03-22T12:58:38
flipkart,JOLKHABAR,1,5.1,153.0,,2026-03-22T12:58:38
flipkart,kluzie,1,5.1,153.0,,2026-03-22T12:58:38
flipkart,Nandeksha,1,5.1,153.0,,2026-03-22T12:58:38
flipkart,HussainFuniture,1,5.1,153.0,,2026-03-22T12:58:38
flipkart,HANDLOOM Krt,1,5.1,153.0,,2026-03-22T12:58:38
flipkart,USHA,1,5.0,150.0,,2026-03-22T12:58:38
flipkart,MUUCHSTAC,1,5.0,150.0,,2026-03-22T12:58:38
flipkart,Taskwood Furniture,1,5.0,150.0,,2026-03-22T12:58:38
flipkart,Mintwud from Pepperfry,1,4.9,147.0,,2026-03-22T12:58:38
flipkart,camin,1,4.9,147.0,,2026-03-22T12:58:38
flipkart,zishnav,1,4.9,147.0,,2026-03-22T12:58:38
flipkart,NOVA,1,4.8,144.0,,2026-03-22T12:58:38
flipkart,SPK,1,4.8,144.0,,2026-03-22T12:58:38
flipkart,KOTTY,1,4.8,144.0,,2026-03-22T12:58:38
flipkart,DESI KARIGAR,1,4.8,144.0,,2026-03-22T12:58:38
flipkart,ShopSphere,1,4.8,144.0,,2026-03-22T12:58:38
flipkart,wWAR,1,4.8,144.0,,2026-03-22T12:58:38
flipkart,HytroMyk,1,4.8,144.0,,2026-03-22T12:58:38
flipkart,1st Step,1,4.8,144.0,,2026-03-22T12:58:38
